robot_1/q_std,survival_rate,total_charges_per_episode,robot_0/q_std,mean_final_energy,robot_2/loss,episode_length,_runtime,robot_1/loss,robot_3/q_mean,total_kills_per_episode,total_agent_collisions_per_episode,_step,global_step,std_episode_reward,robot_0/loss,mean_episode_reward,episode,robot_3/loss,robot_3/q_std,_timestamp,robot_2/q_std,robot_0/q_mean,robot_2/q_mean,robot_1/q_mean
,,,0.6698867678642273,,,,4761.219379333,,,,,620,86000,,0.035540658980607986,,,,,1763378312.3279512,,30.303224563598633,,
,,,,,,,4761.25011275,,29.91969871520996,,,623,86000,,,,,0.17843115329742432,2.077597141265869,1763378312.358749,,,,
,4.0,0.0,,113.25,,122.0,4802.710300458,,,0.0,0.0,627,86853,12.532810937694695,,30.59999999999998,283.0,,,1763378353.8200781,,,,
,,,1.0961041450500488,,,,4809.475840375,,,,,628,87000,,0.01913672313094139,,,,,1763378360.585841,,30.894792556762695,,
1.0268646478652954,,,,,,,4809.485609833,0.05420248210430145,,,,629,87000,,,,,,,1763378360.595724,,,,30.655593872070312
,,,,,0.13587753474712372,,4809.495315,,,,,630,87000,,,,,,,1763378360.605383,0.9232593178749084,,32.566017150878906,
,4.0,0.0,,98.5,,155.0,4809.820981125,,,0.0,0.0,632,87008,9.827230980800225,,46.53249999999998,284.0,,,1763378360.9310138,,,,
,4.0,0.0,,136.75,,211.0,4819.145872042,,,0.0,0.0,633,87219,12.485597702953624,,58.85,285.0,,,1763378370.256202,,,,
,,,0.7018064856529236,,,,4855.830035958,,,,,635,88000,,0.03624268248677254,,,,,1763378406.941422,,30.944049835205078,,
0.8771498799324036,,,,,,,4855.841832875,0.0511593297123909,,,,636,88000,,,,,,,1763378406.953258,,,,30.76896858215332
,4.0,0.0,,63.0,,379.0,4860.211403,,,0.0,0.0,639,88098,16.20947003297774,,105.54250000000016,287.0,,,1763378411.322929,,,,
,4.0,0.0,,98.25,,137.0,4866.370796375,,,0.0,0.0,640,88235,4.3623703419127775,,35.725,288.0,,,1763378417.4823868,,,,
,4.0,0.0,,86.5,,61.0,4871.296911167,,,0.0,0.0,642,88339,4.755845744975332,,14.347500000000004,290.0,,,1763378422.4087198,,,,
,4.0,0.0,,113.5,,374.0,4888.046215792,,,0.0,0.0,643,88713,8.099457929392562,,116.24750000000017,291.0,,,1763378439.158581,,,,
,4.0,0.0,,142.5,,133.0,4894.177083167,,,0.0,0.0,644,88846,6.300418140885567,,40.877500000000005,292.0,,,1763378445.289537,,,,
,,,,,0.035428550094366074,,4901.169449208,,,,,647,89000,,,,,,,1763378452.282258,0.6258706450462341,,33.091697692871094,
,4.0,0.0,,73.25,,176.0,4902.145980542,,,0.0,0.0,649,89022,8.182704320699838,,47.48999999999996,293.0,,,1763378453.258796,,,,
,4.0,0.0,,100.5,,191.0,4911.902428583,,,0.0,0.0,650,89213,9.352452552673045,,53.91249999999999,294.0,,,1763378463.015465,,,,
,4.0,0.0,,95.75,,247.0,4923.259311083,,,0.0,0.0,651,89460,4.206072990332004,,71.04999999999998,295.0,,,1763378474.372013,,,,
,4.0,0.0,,106.5,,91.0,4939.5761395,,,0.0,0.0,654,89822,7.799696708847086,,23.222500000000007,298.0,,,1763378490.690123,,,,
,,,0.8582665324211121,,,,4947.73091825,,,,,656,90000,,0.021170174703001976,,,,,1763378498.845082,,31.47227668762207,,
1.3234617710113525,,,,,,,4947.743701833,0.06632015109062195,,,,657,90000,,,,,,,1763378498.857864,,,,32.19385528564453
,,,,,0.09049451351165771,,4947.756401083,,,,,658,90000,,,,,,,1763378498.870568,1.0296101570129395,,32.911441802978516,
,,,,,,,4947.76911075,,31.47241973876953,,,659,90000,,,,,0.09647396206855774,1.0233163833618164,1763378498.8832908,,,,
,4.0,0.0,,194.75,,500.0,4970.813893542,,,0.0,0.0,660,90489,10.991636309030564,,158.1975,300.0,,,1763378521.928618,,,,
,4.0,0.0,,114.5,,109.0,4976.112412333,,,0.0,0.0,661,90598,6.1087329905635706,,30.482499999999998,301.0,,,1763378527.227315,,,,
,4.0,0.0,,131.75,,121.0,4985.344776375,,,0.0,0.0,662,90719,12.925035783316046,,35.90000000000002,302.0,,,1763378536.452651,,,,
,4.0,0.0,,149.0,,134.0,4998.940070583,,,0.0,0.0,664,90959,12.952946334714701,,40.7025,304.0,,,1763378550.055677,,,,
0.6499669551849365,,,,,,,5000.973057625,0.11624501645565033,,,,666,91000,,,,,,,1763378552.088875,,,,31.826396942138672
,,,,,0.012618433684110641,,5000.984137458,,,,,667,91000,,,,,,,1763378552.099953,0.5417258739471436,,33.50990295410156,
,4.0,0.0,,133.0,,273.0,5011.789104125,,,0.0,0.0,669,91232,13.824164305664283,,78.43250000000003,305.0,,,1763378562.905199,,,,
,4.0,0.0,,89.0,,322.0,5030.858775125,,,0.0,0.0,671,91634,9.822129033463154,,96.23250000000013,307.0,,,1763378581.975096,,,,
,,,0.5909465551376343,,,,5047.52341575,,,,,674,92000,,0.008827827870845795,,,,,1763378598.640574,,31.80194091796875,,
,,,,,0.04704256355762482,,5047.545457667,,,,,676,92000,,,,,,,1763378598.662703,0.5423518419265747,,33.6568603515625,
,,,,,,,5047.556700458,,31.644861221313477,,,677,92000,,,,,1.0961213111877441,2.5240490436553955,1763378598.673928,,,,
,4.0,0.0,,48.0,,303.0,5082.70656925,,,0.0,0.0,680,92540,7.558939657782694,,89.25750000000005,312.0,,,1763378633.824427,,,,
,4.0,0.0,,95.5,,197.0,5092.286966958,,,0.0,0.0,681,92737,5.52077157198161,,56.42249999999996,313.0,,,1763378643.405487,,,,
,4.0,0.0,,125.75,,50.0,5099.182747042,,,0.0,0.0,683,92887,3.097212456387196,,11.505000000000006,315.0,,,1763378650.301486,,,,
,4.0,0.0,,87.0,,91.0,5103.171065583,,,0.0,0.0,684,92978,4.10133743430116,,22.152500000000003,316.0,,,1763378654.289836,,,,
,,,0.5629653334617615,,,,5104.259711833,,,,,685,93000,,0.07202143967151642,,,,,1763378655.378561,,31.759449005126953,,
,4.0,0.0,,96.75,,35.0,5104.819695083,,,0.0,0.0,689,93013,6.134292950291828,,6.190000000000002,317.0,,,1763378655.938595,,,,
,4.0,0.0,,63.75,,188.0,5126.901186083,,,0.0,0.0,692,93493,6.390402960690377,,48.63999999999997,320.0,,,1763378678.020731,,,,
,,,,,0.047461725771427155,,5150.388596917,,,,,698,94000,,,,,,,1763378701.508875,0.7934877276420593,,33.63199234008789,
,,,,,,,5150.400677,,31.968387603759766,,,699,94000,,,,,0.18418154120445251,1.6606069803237915,1763378701.520969,,,,
,4.0,0.0,,123.5,,220.0,5160.446913167,,,0.0,0.0,700,94142,9.674289056566424,,66.93249999999998,324.0,,,1763378711.5672588,,,,
,4.0,0.0,,89.75,,58.0,5169.665249167,,,0.0,0.0,702,94314,6.657689163666327,,11.975000000000005,326.0,,,1763378720.7859998,,,,
,4.0,0.0,,71.0,,51.0,5172.112844042,,,0.0,0.0,703,94365,4.2930838275067496,,11.592500000000005,327.0,,,1763378723.233789,,,,
,4.0,0.0,,75.5,,210.0,5182.183354208,,,0.0,0.0,704,94575,5.2200640561203855,,58.47749999999998,328.0,,,1763378733.3044841,,,,
,,,1.3591485023498535,,,,5202.23568875,,,,,706,95000,,0.603941023349762,,,,,1763378753.3575208,,32.80743408203125,,
1.5007827281951904,,,,,,,5202.24534875,0.051092542707920074,,,,707,95000,,,,,,,1763378753.367198,,,,32.91741943359375
,,,,,0.09601021558046341,,5202.255427667,,,,,708,95000,,,,,,,1763378753.3773298,0.8841143846511841,,34.195411682128906,
,,,,,,,5202.265410708,,35.10166931152344,,,709,95000,,,,,2.0858898162841797,9.635655403137207,1763378753.3872828,,,,
,4.0,0.0,,70.0,,357.0,5202.617861083,,,0.0,0.0,710,95009,14.460197742423937,,105.6425000000002,330.0,,,1763378753.739666,,,,
,4.0,0.0,,64.75,,72.0,5215.498872292,,,0.0,0.0,713,95278,5.5967691572906535,,15.115000000000006,333.0,,,1763378766.620735,,,,
,4.0,0.0,,85.25,,53.0,5234.25039475,,,0.0,0.0,716,95535,5.056016218328421,,9.630000000000004,336.0,,,1763378785.373101,,,,
,4.0,0.0,,91.75,,73.0,5248.288198,,,0.0,0.0,719,95807,7.913610111699973,,16.395000000000003,339.0,,,1763378799.411403,,,,
,4.0,0.0,,98.0,,80.0,5257.04871475,,,0.0,0.0,721,95990,5.50275555971732,,21.2775,341.0,,,1763378808.17184,,,,
1.492498517036438,,,,,,,5257.577140208,0.2085592895746231,,,,723,96000,,,,,,,1763378808.700346,,,,33.06775665283203
,,,,,,,5257.603103833,,32.63600158691406,,,725,96000,,,,,0.4266217350959778,2.0577681064605713,1763378808.72656,,,,
,4.0,0.0,,76.25,,69.0,5267.523257292,,,0.0,0.0,727,96202,7.392775189331812,,16.325000000000006,343.0,,,1763378818.646982,,,,
,4.0,0.0,,99.5,,68.0,5276.392728083,,,0.0,0.0,729,96398,5.080277428448171,,15.922500000000003,345.0,,,1763378827.516714,,,,
,4.0,0.0,,98.5,,86.0,5280.229237333,,,0.0,0.0,730,96484,7.63010280074916,,16.092500000000012,346.0,,,1763378831.3533409,,,,
,4.0,0.0,,68.75,,77.0,5288.334709458,,,0.0,0.0,732,96656,5.318235139592835,,15.955000000000009,348.0,,,1763378839.4584801,,,,
,4.0,0.0,,91.75,,77.0,5293.567944,,,0.0,0.0,733,96733,5.6132254542285995,,16.31,349.0,,,1763378844.692317,,,,
,4.0,0.0,,109.0,,42.0,5296.372807292,,,0.0,0.0,734,96775,8.093285411376518,,8.7575,350.0,,,1763378847.4974,,,,
,,,1.074021577835083,,,,5308.038574875,,,,,737,97000,,0.19962018728256226,,,,,1763378859.163616,,32.55095672607422,,
,,,,,0.018769675865769386,,5308.0584905,,,,,739,97000,,,,,,,1763378859.183582,0.44084346294403076,,34.55807876586914,
,4.0,0.0,,77.25,,53.0,5317.038262292,,,0.0,0.0,744,97162,3.4753057419455935,,9.050000000000004,356.0,,,1763378868.1634948,,,,
,4.0,0.0,,89.25,,68.0,5322.825186167,,,0.0,0.0,746,97284,7.804708514736481,,10.695000000000007,358.0,,,1763378873.950596,,,,
,4.0,0.0,,97.0,,105.0,5336.525056708,,,0.0,0.0,749,97579,6.946230542531671,,22.64250000000001,361.0,,,1763378887.65091,,,,
,4.0,0.0,,101.25,,60.0,5339.090046875,,,0.0,0.0,750,97639,9.192035955108096,,11.735000000000003,362.0,,,1763378890.2159822,,,,
,4.0,0.0,,112.75,,40.0,5340.867941875,,,0.0,0.0,751,97679,5.449947247451116,,9.525000000000002,363.0,,,1763378891.993906,,,,
,4.0,0.0,,83.25,,63.0,5348.989018958,,,0.0,0.0,754,97861,7.4207513096720925,,14.96000000000001,366.0,,,1763378900.115061,,,,
,4.0,0.0,,44.25,,75.0,5352.080448458,,,0.0,0.0,755,97936,3.389114928709263,,14.690000000000008,367.0,,,1763378903.206732,,,,
3.7016823291778564,,,,,,,5354.996276125,0.22293618321418762,,,,757,98000,,,,,,,1763378906.122721,,,,34.35685348510742
,,,,,,,5355.01759,,33.73619079589844,,,759,98000,,,,,1.2824360132217407,4.820265293121338,1763378906.14398,,,,
,4.0,0.0,,93.0,,77.0,5355.527360167,,,0.0,0.0,760,98013,8.08147070464282,,16.697500000000012,368.0,,,1763378906.653731,,,,
,4.0,0.0,,107.75,,94.0,5362.130627625,,,0.0,0.0,762,98158,10.369862583467546,,25.640000000000015,370.0,,,1763378913.257216,,,,
,4.0,0.0,,101.0,,107.0,5374.598385542,,,0.0,0.0,765,98419,7.143869312214481,,22.952499999999986,373.0,,,1763378925.72528,,,,
,4.0,0.0,,57.0,,57.0,5379.004370625,,,0.0,0.0,766,98476,5.326837711062731,,8.760000000000007,374.0,,,1763378930.130947,,,,
,4.0,0.0,,80.25,,178.0,5406.428843417,,,0.0,0.0,767,98654,13.12521690296963,,45.9525,375.0,,,1763378957.5565739,,,,
,4.0,0.0,,115.5,,46.0,5412.298576708,,,0.0,0.0,769,98774,5.403856840257706,,8.7375,377.0,,,1763378963.426608,,,,
,4.0,0.0,,68.5,,115.0,5420.144631708,,,0.0,0.0,771,98944,4.553303059318597,,29.957500000000007,379.0,,,1763378971.2728891,,,,
,,,1.1657060384750366,,,,5422.657469833,,,,,773,99000,,0.09148278832435608,,,,,1763378973.785877,,32.89765930175781,,
2.4279942512512207,,,,,,,5422.670393542,0.9827724099159241,,,,774,99000,,,,,,,1763378973.7988129,,,,34.27018356323242
,,,,,0.16919362545013428,,5422.683264167,,,,,775,99000,,,,,,,1763378973.8116941,1.7275328636169434,,35.00190353393555,
,,,,,,,5422.696745542,,33.556968688964844,,,776,99000,,,,,1.2846673727035522,3.366196870803833,1763378973.825145,,,,
,4.0,0.0,,31.25,,123.0,5428.029795,,,0.0,0.0,777,99118,6.993198481381725,,28.165000000000006,381.0,,,1763378979.1582808,,,,
,4.0,0.0,,76.75,,74.0,5437.241648,,,0.0,0.0,780,99314,7.111079383609773,,15.630000000000004,384.0,,,1763378988.370514,,,,
,4.0,0.0,,103.75,,67.0,5477.328163417,,,0.0,0.0,785,99723,8.114007949219674,,12.205000000000007,389.0,,,1763379028.458186,,,,
,4.0,0.0,,132.5,,52.0,5489.680125208,,,0.0,0.0,788,99858,7.982720009495514,,12.967500000000006,392.0,,,1763379040.808181,,,,
,4.0,0.0,,100.25,,104.0,5494.375385917,,,0.0,0.0,789,99962,10.19744330702553,,25.540000000000003,393.0,,,1763379045.5059562,,,,
1.6289793252944946,,,,,,,5496.072883458,0.03737441450357437,,,,791,100000,,,,,,,1763379047.203573,,,,33.56532287597656
,,,,,0.07783806324005127,,5496.083230875,,,,,792,100000,,,,,,,1763379047.21392,0.5452628135681152,,34.664947509765625,
,,,,,,,5496.094760792,,34.41905975341797,,,793,100000,,,,,2.1633481979370117,4.865610599517822,1763379047.22543,,,,
,4.0,0.0,,78.25,,96.0,5513.63028025,,,0.0,0.0,797,100300,5.905465688665026,,22.114999999999995,397.0,,,1763379064.761442,,,,
,4.0,0.0,,90.75,,78.0,5525.199360833,,,0.0,0.0,800,100521,8.622312624812444,,16.935000000000006,400.0,,,1763379076.330828,,,,
,4.0,0.0,,107.25,,76.0,5532.089281625,,,0.0,0.0,802,100663,9.175648478445542,,18.205000000000002,402.0,,,1763379083.221056,,,,
,4.0,0.0,,112.25,,58.0,5534.486837958,,,0.0,0.0,803,100721,7.178622778778668,,12.325000000000001,403.0,,,1763379085.618637,,,,
,4.0,0.0,,80.75,,69.0,5546.367134958,,,0.0,0.0,805,100865,5.950682733939026,,13.495000000000006,405.0,,,1763379097.4977322,,,,
,4.0,0.0,,72.0,,107.0,5552.087143708,,,0.0,0.0,806,100972,7.6354547179588375,,26.287499999999987,406.0,,,1763379103.2194738,,,,
,,,2.4788408279418945,,,,5553.267700542,,,,,807,101000,,0.05936730280518532,,,,,1763379104.400092,,33.23295593261719,,
,,,,,0.10491614788770676,,5553.288016958,,,,,809,101000,,,,,,,1763379104.420405,0.8132131695747375,,34.74260711669922,
,,,,,,,5553.299217833,,36.06456756591797,,,810,101000,,,,,0.9134365916252136,5.478310585021973,1763379104.4316108,,,,
,4.0,0.0,,92.75,,41.0,5559.511045375,,,0.0,0.0,812,101123,3.6318762368781257,,6.335000000000003,408.0,,,1763379110.643483,,,,
,4.0,0.0,,116.75,,34.0,5571.073666167,,,0.0,0.0,815,101361,4.441244195042646,,7.630000000000002,411.0,,,1763379122.2065248,,,,
,4.0,0.0,,58.25,,55.0,5575.539861542,,,0.0,0.0,817,101464,2.9736089184692736,,10.130000000000004,413.0,,,1763379126.672904,,,,
,4.0,0.0,,95.0,,71.0,5578.832822667,,,0.0,0.0,818,101535,8.11677083266492,,15.407500000000004,414.0,,,1763379129.965962,,,,
,4.0,0.0,,119.75,,56.0,5581.515233583,,,0.0,0.0,819,101591,6.836179488574011,,14.380000000000006,415.0,,,1763379132.648386,,,,
,4.0,0.0,,98.25,,65.0,5594.285112458,,,0.0,0.0,823,101885,7.7153321380223225,,13.880000000000006,419.0,,,1763379145.418686,,,,
,,,1.2398366928100586,,,,5600.2715895,,,,,826,102000,,0.33739349246025085,,,,,1763379151.405429,,33.3233757019043,,
,,,,,0.04790744557976723,,5600.29029175,,,,,828,102000,,,,,,,1763379151.4241788,0.6480324864387512,,35.100364685058594,
,,,,,,,5600.300054583,,34.28900909423828,,,829,102000,,,,,1.0930681228637695,3.4372951984405518,1763379151.433988,,,,
,4.0,0.0,,37.25,,57.0,5602.420828833,,,0.0,0.0,830,102051,1.7200000000000022,,5.44,422.0,,,1763379153.5546958,,,,
,4.0,0.0,,86.5,,160.0,5608.958765125,,,0.0,0.0,831,102211,10.345630418200718,,39.46250000000002,423.0,,,1763379160.0928068,,,,
,4.0,0.0,,57.5,,76.0,5612.201262375,,,0.0,0.0,832,102287,8.003175541620973,,16.832500000000014,424.0,,,1763379163.335377,,,,
,4.0,0.0,,96.0,,51.0,5615.26245675,,,0.0,0.0,833,102338,7.290471092460352,,10.967500000000003,425.0,,,1763379166.396054,,,,
,4.0,0.0,,97.5,,109.0,5638.424811667,,,0.0,0.0,839,102792,6.422652781366893,,27.93749999999999,431.0,,,1763379189.559345,,,,
,4.0,0.0,,97.25,,41.0,5640.7267585,,,0.0,0.0,840,102833,5.8547203178290275,,9.63,432.0,,,1763379191.861789,,,,
,4.0,0.0,,98.0,,86.0,5644.42760125,,,0.0,0.0,841,102919,2.7092192140910236,,18.837500000000006,433.0,,,1763379195.562677,,,,
,,,,,0.07213562726974487,,5647.972744083,,,,,845,103000,,,,,,,1763379199.108,0.49804267287254333,,35.21864318847656,
,,,,,,,5647.982453125,,34.81957244873047,,,846,103000,,,,,0.530617892742157,3.2427775859832764,1763379199.117732,,,,
,4.0,0.0,,115.5,,83.0,5650.897893708,,,0.0,0.0,847,103055,7.248435607081018,,21.73250000000001,435.0,,,1763379202.032887,,,,
,4.0,0.0,,102.5,,110.0,5663.141659708,,,0.0,0.0,850,103313,11.345845880761807,,26.3725,438.0,,,1763379214.2773151,,,,
,4.0,0.0,,108.25,,69.0,5666.026600708,,,0.0,0.0,851,103382,4.617818749149863,,16.020000000000003,439.0,,,1763379217.1623628,,,,
,4.0,0.0,,106.0,,63.0,5673.607772042,,,0.0,0.0,853,103523,9.309463934620513,,12.687500000000004,441.0,,,1763379224.743389,,,,
,,,3.424299716949463,,,,5700.638162875,,,,,858,104000,,0.8710412979125977,,,,,1763379251.77498,,34.532203674316406,,
,,,,,,,5700.667423583,,36.409210205078125,,,861,104000,,,,,2.7697255611419678,9.586437225341797,1763379251.804249,,,,
,4.0,0.0,,105.5,,65.0,5704.085705958,,,0.0,0.0,863,104086,8.321275067560263,,13.202500000000002,447.0,,,1763379255.2226272,,,,
,4.0,0.0,,112.0,,38.0,5705.6474585,,,0.0,0.0,864,104124,7.0808416696039735,,8.247499999999999,448.0,,,1763379256.784378,,,,
,4.0,0.0,,100.0,,52.0,5707.763046667,,,0.0,0.0,865,104176,7.71257212283944,,11.017500000000004,449.0,,,1763379258.900063,,,,
,4.0,0.0,,105.75,,39.0,5714.061848833,,,0.0,0.0,867,104329,2.816935391520366,,7.445000000000001,451.0,,,1763379265.199033,,,,
,4.0,0.0,,88.75,,70.0,5716.913422208,,,0.0,0.0,868,104399,8.642582079448253,,13.08500000000001,452.0,,,1763379268.050656,,,,
,4.0,0.0,,100.5,,90.0,5736.497476417,,,0.0,0.0,871,104694,10.522208358990056,,20.777500000000018,455.0,,,1763379287.6352372,,,,
,4.0,0.0,,66.5,,74.0,5743.174187042,,,0.0,0.0,872,104768,9.072310551893606,,13.527500000000003,456.0,,,1763379294.312039,,,,
2.568634510040283,,,,,,,5755.342076292,0.5274183750152588,,,,876,105000,,,,,,,1763379306.480449,,,,36.080650329589844
,4.0,0.0,,81.0,,86.0,5759.162209083,,,0.0,0.0,879,105080,2.538280668090127,,22.667499999999997,459.0,,,1763379310.300771,,,,
,4.0,0.0,,83.25,,300.0,5774.343691,,,0.0,0.0,880,105380,19.034291423638592,,74.33000000000007,460.0,,,1763379325.482482,,,,
,4.0,0.0,,104.75,,57.0,5779.449105708,,,0.0,0.0,882,105487,6.079782068462654,,12.240000000000007,462.0,,,1763379330.588226,,,,
,4.0,0.0,,103.75,,85.0,5797.171528417,,,0.0,0.0,885,105724,11.08929889578237,,20.260000000000012,465.0,,,1763379348.311232,,,,
,4.0,0.0,,58.0,,44.0,5801.157887,,,0.0,0.0,887,105798,3.5742997565956873,,6.392500000000001,467.0,,,1763379352.297649,,,,
,,,,,0.1481451839208603,,5811.377435917,,,,,892,106000,,,,,,,1763379362.5176241,0.9740838408470154,,35.46512222290039,
,,,,,,,5811.389174833,,36.98344421386719,,,893,106000,,,,,1.4008612632751465,6.195074081420898,1763379362.529406,,,,
,4.0,0.0,,106.5,,97.0,5813.017855542,,,0.0,0.0,894,106037,6.76443410419526,,24.407500000000006,470.0,,,1763379364.158033,,,,
,4.0,0.0,,88.5,,59.0,5815.807621208,,,0.0,0.0,895,106096,8.492783333513229,,9.847500000000004,471.0,,,1763379366.9477792,,,,
,4.0,0.0,,87.25,,86.0,5819.922919208,,,0.0,0.0,896,106182,7.4714088363574405,,19.230000000000008,472.0,,,1763379371.063318,,,,
,4.0,0.0,,63.0,,111.0,5825.005458917,,,0.0,0.0,897,106293,6.968440912427967,,22.612499999999997,473.0,,,1763379376.145926,,,,
,4.0,0.0,,94.0,,70.0,5828.46451625,,,0.0,0.0,898,106363,4.653065521782388,,16.887500000000006,474.0,,,1763379379.605119,,,,
,4.0,0.0,,107.0,,51.0,5831.943528375,,,0.0,0.0,899,106414,6.544544961263543,,10.8275,475.0,,,1763379383.0841012,,,,
,4.0,0.0,,96.0,,191.0,5840.44364925,,,0.0,0.0,900,106605,9.167615216074468,,48.24249999999999,476.0,,,1763379391.58465,,,,
,4.0,0.0,,70.25,,38.0,5841.960742375,,,0.0,0.0,901,106643,4.1715464758288405,,4.830000000000001,477.0,,,1763379393.1018,,,,
,4.0,0.0,,115.75,,65.0,5844.948845625,,,0.0,0.0,902,106708,9.032710003094316,,14.180000000000007,478.0,,,1763379396.0899131,,,,
,4.0,0.0,,25.25,,67.0,5851.30291775,,,0.0,0.0,904,106859,1.2110945462679634,,9.170000000000003,480.0,,,1763379402.4442308,,,,
,,,,,0.05268305540084839,,5858.571183417,,,,,908,107000,,,,,,,1763379409.71156,0.6445596218109131,,35.876556396484375,
,,,,,,,5858.639285583,,36.75695037841797,,,909,107000,,,,,0.8821260929107666,7.008153915405273,1763379409.7802691,,,,
,4.0,0.0,,80.75,,120.0,5876.991926625,,,0.0,0.0,913,107325,9.332711288794906,,21.879999999999995,485.0,,,1763379428.133861,,,,
,4.0,0.0,,102.25,,82.0,5886.964052875,,,0.0,0.0,916,107573,10.375295176523899,,20.590000000000003,488.0,,,1763379438.106415,,,,
,4.0,0.0,,56.75,,48.0,5888.898961958,,,0.0,0.0,917,107621,3.3852843307468294,,6.670000000000002,489.0,,,1763379440.041417,,,,
,4.0,0.0,,109.75,,60.0,5891.338640083,,,0.0,0.0,918,107681,7.813587524306621,,12.570000000000006,490.0,,,1763379442.481117,,,,
,4.0,0.0,,107.25,,46.0,5895.903628708,,,0.0,0.0,920,107796,6.159165933793309,,8.905000000000005,492.0,,,1763379447.046315,,,,
,4.0,0.0,,53.75,,63.0,5898.426366,,,0.0,0.0,921,107859,4.697781391252687,,9.790000000000004,493.0,,,1763379449.568887,,,,
,4.0,0.0,,118.0,,54.0,5900.585158125,,,0.0,0.0,922,107913,6.283849835093135,,11.842500000000003,494.0,,,1763379451.727873,,,,
,,,,,0.038297656923532486,,5904.123242375,,,,,926,108000,,,,,,,1763379455.2663062,0.6712562441825867,,35.97865295410156,
,,,,,,,5904.132349208,,36.467559814453125,,,927,108000,,,,,12.659526824951172,4.40332555770874,1763379455.27541,,,,
,4.0,0.0,,79.75,,46.0,5905.409720375,,,0.0,0.0,928,108033,7.055575809244772,,8.380000000000004,496.0,,,1763379456.552696,,,,
,4.0,0.0,,131.25,,53.0,5909.463398042,,,0.0,0.0,930,108135,6.283209768899971,,12.715000000000003,498.0,,,1763379460.606464,,,,
,4.0,0.0,,107.25,,34.0,5910.828942375,,,0.0,0.0,931,108169,5.2842454522855045,,6.160000000000004,499.0,,,1763379461.972071,,,,
